id,id_type,in_logs,in_sample_list,location,mismatch
SRR6447567,SRR,True,False,none,True
SRR6447569,SRR,True,False,none,True
SRR6447571,SRR,True,False,none,True
SRR6447573,SRR,True,False,none,True
SRR6447575,SRR,True,False,none,True
SRR6447580,SRR,True,False,none,True
SRR6498528,SRR,True,False,none,True
SRR6498531,SRR,True,False,none,True
SRR6498535,SRR,True,False,none,True
SRR6498538,SRR,True,False,none,True
SRR6498542,SRR,True,False,none,True
SRR6498545,SRR,True,False,none,True
SRR6498549,SRR,True,False,none,True
SRR6498552,SRR,True,False,none,True
SRR6498555,SRR,True,False,none,True
SRR6498557,SRR,True,False,none,True
SRR6498559,SRR,True,False,none,True
SRR6498562,SRR,True,False,none,True
SRR6498565,SRR,True,False,none,True
SRR6784736,SRR,True,False,none,True
SRR6784737,SRR,True,False,none,True
SRR791052,SRR,True,False,none,True
SRR791054,SRR,True,False,none,True
SRR791056,SRR,True,False,none,True
SRR791057,SRR,True,False,none,True
SRR791058,SRR,True,False,none,True
SRR791059,SRR,True,False,none,True
SRR791061,SRR,True,False,none,True
SRR791062,SRR,True,False,none,True
