id,id_type,in_logs,in_sample_list,location,mismatch
SRR5553965,SRR,True,False,none,True
SRR5553966,SRR,True,False,none,True
SRR5553967,SRR,True,False,none,True
SRR5553968,SRR,True,False,none,True
SRR5553969,SRR,True,False,none,True
SRR5553970,SRR,True,False,none,True
SRR5553971,SRR,True,False,none,True
SRR5553972,SRR,True,False,none,True
SRR5553973,SRR,True,False,none,True
SRR5553974,SRR,True,False,none,True
SRR5553975,SRR,True,False,none,True
SRR5553976,SRR,True,False,none,True
